1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2005,49333BRDFR200LA,110000410190,BRADFORD WHITE CORP,200 LAFAYETTE ST,MIDDLEVILLE,BARRY,MI,49333,,,42.718349,-85.463834,,BRADFORD WHITE CORP,157297540,BRADFORD WHITE CORP,NA,,NA,NO,335,Electrical Equipment,3639,,,,,,335228,,,,,,1305203472826,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,11.000,537.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,548.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6018.000,0.000,0.000,0.000,0.000,0.000,0.000,6018.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6018.000,6566.000,0.000,0.000,548.000,6018.000,0.000,0.000,0.000,20700.000,0.000,0.000,0.000,27266.000,,,0.700
2005,48912NVRNM1520L,110000767563,AURORA SPECIALTY CHEMISTRIES,1520 LAKE LANSING RD,LANSING,INGHAM,MI,48912,,,42.760477,-84.530587,,NA,,AURORA SPECIALTY CHEMISTRIES,NA,,NA,NO,325,Chemicals,2899,,,,,,325998,,,,,,1305203575891,Acrylic acid,NO,0000079107,79-10-7,7617,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48837BLDRS4246W,110022810724,BUILDERS READY MIX PLANT 16,4246 W SAGINAW,GRAND LEDGE,EATON,MI,48837,,,42.741350,-84.755085,,NA,NA,,,,,NO,327,Nonmetallic Mineral Product,3273,,,,,,327320,,,,,,1305203229036,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48157JRWHT4525E,110001840964,JR WHITING GENERATING PLANT,4525 E ERIE RD,ERIE,MONROE,MI,48133,,,41.794594,-83.444912,,CMS ENERGY,006959803,CMS ENERGY CORP,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203519107,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,2.000,0.000,3759.000,0.000,0.000,0.000,0.000,0.000,13565.000,0.000,0.000,0.000,0.000,2903.000,20229.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20229.000,0.000,13565.000,6664.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20229.000,0.000,,0.950
2005,48096FRDMT50000,110000405419,FORD WIXOM ASSEMBLY PLANT,28801 WIXOM RD,WIXOM,OAKLAND,MI,483930001,,,42.506001,-83.536687,,FORD MOTOR CO,001344746,,,,,NO,336,Transportation Equipment,3711,,,,,,336111,,,,,,1305203916820,Sodium nitrite,NO,0007632000,7632-00-0,152058,NO,TRI,NO,Individually-listed compounds that contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.790
2005,48043DPNTM400GR,110000404624,AXALTA COATING SYSTEMS USA LLC-MOUNT CLEMENS PLANT,400 GROESBECK HWY,MOUNT CLEMENS,MACOMB,MI,48043,,,42.613859,-82.888817,,AXALTA COATING SYSTEMS LLC,078611267,AXALTA COATING SYSTEMS LLC,NA,,NA,NO,325,Chemicals,2851,2821,,,,,325510,,,,,,1305203374006,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,84.000,13929.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14013.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,212582.000,0.000,0.000,0.000,0.000,212582.000,24920.000,0.000,24920.000,394.000,37790.000,0.000,0.000,0.000,0.000,38184.000,0.000,275686.000,14013.000,0.000,0.000,14013.000,0.000,0.000,0.000,24920.000,113400.000,212582.000,48.000,37790.000,402753.000,394.000,,1.020
2005,49651LKCTY415NW,110018911702,LC MANUFACTURING LLC,4150 N WOLCOTT RD,LAKE CITY,MISSAUKEE,MI,49651,,,44.403224,-85.212036,,LC MANUFACTURING LLC,092950518,LC MANUFACTURING LLC,NA,,NA,NO,332,Fabricated Metals,3462,,,,,,332111,,,,,,1305203179421,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
2005,49707BTBPR416FO,110000412170,DECORATIVE PANELS INTERNATIONAL,416 FORD AVE,ALPENA,ALPENA,MI,49707,,,45.063605,-83.428143,,AMERICAN STANDARD BRANDS CO,809119709,AMERICAN STANDARD BRANDS CO,LIXIL CORP,NA,LIXIL CORP,NO,321,Wood Products,2493,,,,,,321219,,,,,,1305203297977,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250.000,15469.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15719.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15719.000,0.000,0.000,15469.000,0.000,0.000,0.000,0.000,0.000,0.000,34922.000,0.000,50391.000,,,0.890
2005,48326RCTCL1653A,110000407293,ASCORIUM N.A. INC,1653 ATLANTIC BLVD,AUBURN HILLS,OAKLAND,MI,48326,,,42.697478,-83.265627,,NA,,NA,,,,NO,325,Chemicals,3087,2821,,,,,325211,,,,,,1305203490949,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,30.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,,,0.520
2005,48211SLCTY1923F,110000406695,EQ DETROIT INC,1923 FREDERICK ST,DETROIT,WAYNE,MI,48211,,,42.366020,-83.047380,,REPUBLIC SERVICES INC,026363899,REPUBLIC SERVICES INC,NA,,NA,NO,562,Hazardous Waste,4953,,,,,,562211,,,,,,1305203709252,Phenol,NO,0000108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,26476.000,9.000,0.000,0.000,0.000,0.000,0.000,26504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,26505.000,26506.000,0.000,0.000,2.000,26504.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,26507.000,,,0.000
2005,48157JRWHT4525E,110001840964,JR WHITING GENERATING PLANT,4525 E ERIE RD,ERIE,MONROE,MI,48133,,,41.794594,-83.444912,,CMS ENERGY,006959803,CMS ENERGY CORP,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203519044,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,73826.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73826.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73826.000,0.000,0.000,73826.000,0.000,0.000,0.000,0.000,0.000,0.000,31300.000,0.000,105126.000,0.000,,0.950
2005,48921GMCGL920TO,110013287380,GMVM-LANSING GRAND RIVER ASSEMBLY,920 TOWNSEND ST MAIL CODE: 489-066-600,LANSING,INGHAM,MI,48933,,,42.723753,-84.555611,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NA,,NA,NO,336,Transportation Equipment,3711,,,,,,336111,,,,,,1305203913379,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,51.000,,,0.980
2005,49036VLTKD17ALL,110017401943,SEKISUI VOLTEK LLC,17 ALLEN AVE,COLDWATER,BRANCH,MI,49036,,,41.935298,-85.019659,,SEKISUI AMERICA CORP,001926708,SEKISUI AMERICA CORP,SEKISUI CHEMICAL CO LTD,690536024,SEKISUI CHEMICAL CO LTD,NO,325,Chemicals,3086,,,,,,325991,,,,,,1305203361148,Antimony,NO,0007440360,7440-36-0,149963,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5912.000,0.000,0.000,0.000,5912.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5912.000,5912.000,0.000,0.000,0.000,0.000,5912.000,0.000,0.000,0.000,0.000,0.000,0.000,5912.000,,,0.870
2005,48065SPCTN130EP,110000404955,ISP COATINGS CORP,130 E POND DR,ROMEO,MACOMB,MI,48065,,,42.807340,-82.982466,,NA,NA,,,,,NO,332,Fabricated Metals,3479,,,,,,332812,,,,,,1305203367937,"1,2-Butylene oxide",NO,0000106887,106-88-7,23937,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.000,0.000,0.000,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.000,,,0.000
2005,49097KPCNC145NL,110025333413,KEPCO INC,145 N LEJA DR,VICKSBURG,KALAMAZOO,MI,49097,,,42.122384,-85.547822,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1305203802172,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,7350.000,0.000,7355.000,,,1.050
2005,48755HRNCSPOBOX,110000407961,HURON CASTING INC,7050 HARTLEY ST,PIGEON,HURON,MI,48755,,,43.826613,-83.262302,,HURON CASTING INC,082212721,HURON CASTING INC,NA,,NA,NO,331,Primary Metals,3325,,,,,,331513,,,,,,1305203644291,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,250.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165000.000,0.000,0.000,0.000,0.000,0.000,0.000,165000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165000.000,165255.000,0.000,0.000,255.000,165000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165255.000,,,0.000
2005,48921BCLNS920TO,110013287380,GMVM-LANSING # 1,920 TOWNSEND,LANSING,INGHAM,MI,48921,,,42.723753,-84.555611,,GENERAL MOTORS CORP,005356894,,,,,NO,336,Transportation Equipment,3711,3714,,,,,336111,,,,,,1305203832403,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,210.000,0.000,210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1101.000,0.000,0.000,1311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1314.000,0.000,0.000,3.000,0.100,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,1303.100,,,0.350
2005,48875TRWNC902LY,110000408489,THK RHYTHM AUTOMOTIVE,902 LYONS RD,PORTLAND,IONIA,MI,48875,,,42.882007,-84.912853,,NA,,NA,NA,,NA,NO,336,Transportation Equipment,3714,,,,,,336330,,,,,,1305204053235,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,,,1.180
2005,48921BCLNS920TO,110013287380,GMVM-LANSING # 1,920 TOWNSEND,LANSING,INGHAM,MI,48921,,,42.723753,-84.555611,,GENERAL MOTORS CORP,005356894,,,,,NO,336,Transportation Equipment,3711,3714,,,,,336111,,,,,,1305203832290,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.000,130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.000,0.000,130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.000,130.000,,,0.350
2005,48036TWRTM44850,110013287344,TOWER AUTOMOTIVE CLINTON,44850 GROESBECK HWY,CLINTON TOWNSHIP,MACOMB,MI,48036,,,42.627614,-82.876199,,AUTOKINITON US HOLDINGS INC,117063229,AUTOKINITON US HOLDINGS INC,NA,,NA,NO,336,Transportation Equipment,3465,,,,,,336370,,,,,,1305203533385,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2309.000,0.000,0.000,0.000,2309.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2311.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2309.000,0.000,0.000,2311.000,,,1.290
2005,49601FRWNN925FR,110041190243,REC BOAT HOLDINGS LLC-SPORT/ENGINEERING,925 FRISBIE ST,CADILLAC,WEXFORD,MI,49601,,,44.264154,-85.423195,,REC BOAT HOLDINGS LLC,NA,REC BOAT HOLDINGS LLC,,,NA,NO,336,Transportation Equipment,3732,,,,,,336612,,,,,,1305203545658,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48096FRDMT50000,110000405419,FORD WIXOM ASSEMBLY PLANT,28801 WIXOM RD,WIXOM,OAKLAND,MI,483930001,,,42.506001,-83.536687,,FORD MOTOR CO,001344746,,,,,NO,336,Transportation Equipment,3711,,,,,,336111,,,,,,1305203916729,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,1300.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,870.000,0.000,0.000,870.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1301.000,0.000,2171.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,870.000,0.000,1300.000,2180.000,,,0.790
2005,48174GMPWR36515,110000406105,GENERAL MOTORS CORP POWERTRAIN ROMULUS TRANSMISSION,36501 VAN BORN RD SUITE 100,ROMULUS,WAYNE,MI,48174,,,42.266339,-83.397648,,GENERAL MOTORS CORP,005356613,,,,,NO,336,Transportation Equipment,3714,,,,,,336211,,,,,,1305203601707,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,27.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,,,0.600
2005,49085HFFMN229KE,110001847636,HOFFMANN DIE CAST LLC,229 KERTH ST,SAINT JOSEPH,BERRIEN,MI,49085,,,42.074599,-86.497769,,NA,,NA,NA,,NA,NO,331,Primary Metals,3363,,,,,,331521,,,,,,1305203157312,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
